function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
231;main;QuadTree::calculateForce(Particle*, double&, double&) const;new_allocator.h:151-151,new_allocator.h:172-172,new_allocator.h:191-191,deque.tcc:167-173,deque.tcc:492-497,deque.tcc:507-507,deque.tcc:516-516,deque.tcc:565-568,quadtree.cpp:144-144,quadtree.cpp:151-172,quadtree.cpp:178-192,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:373-375,stl_deque.h:460-460,stl_deque.h:620-622,stl_deque.h:699-699,stl_deque.h:1540-1548,stl_deque.h:1603-1603,stl_deque.h:2174-2176;67.920570373535;21.669982910156;0;0;0;0;0;1.6141450405121;0.51499116420746;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
182;main;Particle::getY() const;particle.cpp:18-19;16.909629821777;5.394998550415;0;0;0;0;0;16.909629821777;5.394998550415;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
181;main;Particle::getX() const;particle.cpp:14-15;4.7798309326172;1.5249998569489;0;0;0;0;0;4.7798309326172;1.5249998569489;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;3.0716292858124;0.97999995946884;0;0;0;0;0;3.0716292858124;0.97999995946884;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;1.4574565887451;0.46499991416931;0;0;0;0;0;1.4574565887451;0.46499991416931;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
813;libc.so.6;__libc_free;;1.3477557897568;0.43000000715256;0;0;0;0;0;1.3477557897568;0.43000000715256;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_free;;
812;libc.so.6;__libc_malloc;;1.3320841789246;0.42499998211861;0;0;0;0;0;1.3320841789246;0.42499998211861;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_malloc;;
236;main;std::_Deque_base<QuadTree const*, std::allocator<QuadTree const*> >::_M_initialize_map(unsigned long);new_allocator.h:151-151,new_allocator.h:172-172,stl_algobase.h:262-262,stl_deque.h:266-267,stl_deque.h:638-646,stl_deque.h:653-673,stl_deque.h:683-689,stl_deque.h:699-699;1.2850693464279;0.4099999666214;0;0;0;0;0;1.2850693464279;0.4099999666214;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNSt11_Deque_baseIPK8QuadTreeSaIS2_EE17_M_initialize_mapEm;;
232;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];stl_vector.h:993-993,stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:277-284;0.73656392097473;0.23499990999699;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.1;;
183;main;Particle::getMass() const;particle.cpp:22-23;0.70522099733353;0.22499999403954;0;0;0;0;0;0.70522099733353;0.22499999403954;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
808;libstdc++.so.6.0.33;operator new(unsigned long);;0.20373050868511;0.064999997615814;0;0;0;0;0;0.20373050868511;0.064999997615814;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_Znwm;;
196;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];stl_vector.h:993-993,stl_vector.h:1131-1131,quadtree.cpp:296-298,quadtree.cpp:305-306,quadtree.cpp:313-314;0.12537261843681;0.03999999538064;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.2;;
714;libstdc++.so.6.0.33;operator delete(void*);;0.062686309218407;0.01999999769032;0;0;0;0;0;0.062686309218407;0.01999999769032;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_ZdlPv;;
185;main;Particle::setY(double);particle.cpp:30-31;0.031343154609203;0.00999999884516;0;0;0;0;0;0.031343154609203;0.00999999884516;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle4setYEd;;
296;libgomp.so.1.0.0;gomp_thread_start;;0.015671577304602;0.00499999942258;0;0;0;0;0;0.015671577304602;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
187;main;Particle::setVx(double);particle.cpp:38-39;0.015671577304602;0.00499999942258;0;0;0;0;0;0.015671577304602;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle5setVxEd;;
